"pathway_id","cpd_id","pathway_name"
"map01100","C15808","Metabolic pathways - Homo sapiens (human)"
"map01100","C15809","Metabolic pathways - Homo sapiens (human)"
"map01100","C15810","Metabolic pathways - Homo sapiens (human)"
"map01100","C15811","Metabolic pathways - Homo sapiens (human)"
"map01100","C15812","Metabolic pathways - Homo sapiens (human)"
"map01100","C15813","Metabolic pathways - Homo sapiens (human)"
"map01100","C15814","Metabolic pathways - Homo sapiens (human)"
"map01100","C15816","Metabolic pathways - Homo sapiens (human)"
"map01100","C15857","Metabolic pathways - Homo sapiens (human)"
"map01100","C15858","Metabolic pathways - Homo sapiens (human)"
"map01100","C15867","Metabolic pathways - Homo sapiens (human)"
"map01100","C15874","Metabolic pathways - Homo sapiens (human)"
"map01100","C15877","Metabolic pathways - Homo sapiens (human)"
"map01100","C15878","Metabolic pathways - Homo sapiens (human)"
"map01100","C15879","Metabolic pathways - Homo sapiens (human)"
"map01100","C15881","Metabolic pathways - Homo sapiens (human)"
"map01100","C15882","Metabolic pathways - Homo sapiens (human)"
"map01100","C15883","Metabolic pathways - Homo sapiens (human)"
"map01100","C15884","Metabolic pathways - Homo sapiens (human)"
"map01100","C15885","Metabolic pathways - Homo sapiens (human)"
"map01100","C15886","Metabolic pathways - Homo sapiens (human)"
"map01100","C15887","Metabolic pathways - Homo sapiens (human)"
"map01100","C15888","Metabolic pathways - Homo sapiens (human)"
"map01100","C15892","Metabolic pathways - Homo sapiens (human)"
"map01100","C15895","Metabolic pathways - Homo sapiens (human)"
"map01100","C15898","Metabolic pathways - Homo sapiens (human)"
"map01100","C15900","Metabolic pathways - Homo sapiens (human)"
"map01100","C15902","Metabolic pathways - Homo sapiens (human)"
"map01100","C15903","Metabolic pathways - Homo sapiens (human)"
"map01100","C15905","Metabolic pathways - Homo sapiens (human)"
"map01100","C15925","Metabolic pathways - Homo sapiens (human)"
"map01100","C15926","Metabolic pathways - Homo sapiens (human)"
"map01100","C15930","Metabolic pathways - Homo sapiens (human)"
"map01100","C15970","Metabolic pathways - Homo sapiens (human)"
"map01100","C15972","Metabolic pathways - Homo sapiens (human)"
"map01100","C15973","Metabolic pathways - Homo sapiens (human)"
"map01100","C15975","Metabolic pathways - Homo sapiens (human)"
"map01100","C15977","Metabolic pathways - Homo sapiens (human)"
"map01100","C15979","Metabolic pathways - Homo sapiens (human)"
"map01100","C15980","Metabolic pathways - Homo sapiens (human)"
"map01100","C15986","Metabolic pathways - Homo sapiens (human)"
"map01100","C15987","Metabolic pathways - Homo sapiens (human)"
"map01100","C15996","Metabolic pathways - Homo sapiens (human)"
"map01100","C16074","Metabolic pathways - Homo sapiens (human)"
"map01100","C16075","Metabolic pathways - Homo sapiens (human)"
"map01100","C16138","Metabolic pathways - Homo sapiens (human)"
"map01100","C16143","Metabolic pathways - Homo sapiens (human)"
"map01100","C16153","Metabolic pathways - Homo sapiens (human)"
"map01100","C16154","Metabolic pathways - Homo sapiens (human)"
"map01100","C16155","Metabolic pathways - Homo sapiens (human)"
"map01100","C16156","Metabolic pathways - Homo sapiens (human)"
"map01100","C16157","Metabolic pathways - Homo sapiens (human)"
"map01100","C16163","Metabolic pathways - Homo sapiens (human)"
"map01100","C16168","Metabolic pathways - Homo sapiens (human)"
"map01100","C16169","Metabolic pathways - Homo sapiens (human)"
"map01100","C16172","Metabolic pathways - Homo sapiens (human)"
"map01100","C16173","Metabolic pathways - Homo sapiens (human)"
"map01100","C16183","Metabolic pathways - Homo sapiens (human)"
"map01100","C16186","Metabolic pathways - Homo sapiens (human)"
"map01100","C16187","Metabolic pathways - Homo sapiens (human)"
"map01100","C16203","Metabolic pathways - Homo sapiens (human)"
"map01100","C16204","Metabolic pathways - Homo sapiens (human)"
"map01100","C16210","Metabolic pathways - Homo sapiens (human)"
"map01100","C16219","Metabolic pathways - Homo sapiens (human)"
"map01100","C16220","Metabolic pathways - Homo sapiens (human)"
"map01100","C16221","Metabolic pathways - Homo sapiens (human)"
"map01100","C16238","Metabolic pathways - Homo sapiens (human)"
"map01100","C16241","Metabolic pathways - Homo sapiens (human)"
"map01100","C16242","Metabolic pathways - Homo sapiens (human)"
"map01100","C16243","Metabolic pathways - Homo sapiens (human)"
"map01100","C16244","Metabolic pathways - Homo sapiens (human)"
"map01100","C16262","Metabolic pathways - Homo sapiens (human)"
"map01100","C16263","Metabolic pathways - Homo sapiens (human)"
"map01100","C16264","Metabolic pathways - Homo sapiens (human)"
"map01100","C16276","Metabolic pathways - Homo sapiens (human)"
"map01100","C16317","Metabolic pathways - Homo sapiens (human)"
"map01100","C16327","Metabolic pathways - Homo sapiens (human)"
"map01100","C16328","Metabolic pathways - Homo sapiens (human)"
"map01100","C16330","Metabolic pathways - Homo sapiens (human)"
"map01100","C16331","Metabolic pathways - Homo sapiens (human)"
"map01100","C16332","Metabolic pathways - Homo sapiens (human)"
"map01100","C16334","Metabolic pathways - Homo sapiens (human)"
"map01100","C16335","Metabolic pathways - Homo sapiens (human)"
"map01100","C16336","Metabolic pathways - Homo sapiens (human)"
"map01100","C16338","Metabolic pathways - Homo sapiens (human)"
"map01100","C16339","Metabolic pathways - Homo sapiens (human)"
"map01100","C16348","Metabolic pathways - Homo sapiens (human)"
"map01100","C16352","Metabolic pathways - Homo sapiens (human)"
"map01100","C16353","Metabolic pathways - Homo sapiens (human)"
"map01100","C16356","Metabolic pathways - Homo sapiens (human)"
"map01100","C16357","Metabolic pathways - Homo sapiens (human)"
"map01100","C16358","Metabolic pathways - Homo sapiens (human)"
"map01100","C16365","Metabolic pathways - Homo sapiens (human)"
"map01100","C16386","Metabolic pathways - Homo sapiens (human)"
"map01100","C16424","Metabolic pathways - Homo sapiens (human)"
"map01100","C16428","Metabolic pathways - Homo sapiens (human)"
"map01100","C16432","Metabolic pathways - Homo sapiens (human)"
"map01100","C16473","Metabolic pathways - Homo sapiens (human)"
"map01100","C16474","Metabolic pathways - Homo sapiens (human)"
"map01100","C16476","Metabolic pathways - Homo sapiens (human)"
"map01100","C16479","Metabolic pathways - Homo sapiens (human)"
"map01100","C16480","Metabolic pathways - Homo sapiens (human)"
"map01100","C16482","Metabolic pathways - Homo sapiens (human)"
"map01100","C16516","Metabolic pathways - Homo sapiens (human)"
"map01100","C16517","Metabolic pathways - Homo sapiens (human)"
"map01100","C16518","Metabolic pathways - Homo sapiens (human)"
"map01100","C16519","Metabolic pathways - Homo sapiens (human)"
"map01100","C16520","Metabolic pathways - Homo sapiens (human)"
"map01100","C16524","Metabolic pathways - Homo sapiens (human)"
"map01100","C16540","Metabolic pathways - Homo sapiens (human)"
"map01100","C16541","Metabolic pathways - Homo sapiens (human)"
"map01100","C16583","Metabolic pathways - Homo sapiens (human)"
"map01100","C16588","Metabolic pathways - Homo sapiens (human)"
"map01100","C16589","Metabolic pathways - Homo sapiens (human)"
"map01100","C16590","Metabolic pathways - Homo sapiens (human)"
"map01100","C16593","Metabolic pathways - Homo sapiens (human)"
"map01100","C16594","Metabolic pathways - Homo sapiens (human)"
"map01100","C16597","Metabolic pathways - Homo sapiens (human)"
"map01100","C16598","Metabolic pathways - Homo sapiens (human)"
"map01100","C16600","Metabolic pathways - Homo sapiens (human)"
"map01100","C16663","Metabolic pathways - Homo sapiens (human)"
"map01100","C16664","Metabolic pathways - Homo sapiens (human)"
"map01100","C16666","Metabolic pathways - Homo sapiens (human)"
"map01100","C16675","Metabolic pathways - Homo sapiens (human)"
"map01100","C16677","Metabolic pathways - Homo sapiens (human)"
"map01100","C16678","Metabolic pathways - Homo sapiens (human)"
"map01100","C16681","Metabolic pathways - Homo sapiens (human)"
"map01100","C16682","Metabolic pathways - Homo sapiens (human)"
"map01100","C16695","Metabolic pathways - Homo sapiens (human)"
"map01100","C16698","Metabolic pathways - Homo sapiens (human)"
"map01100","C16719","Metabolic pathways - Homo sapiens (human)"
"map01100","C16737","Metabolic pathways - Homo sapiens (human)"
"map01100","C16741","Metabolic pathways - Homo sapiens (human)"
"map01100","C16753","Metabolic pathways - Homo sapiens (human)"
"map01100","C16754","Metabolic pathways - Homo sapiens (human)"
"map01100","C16755","Metabolic pathways - Homo sapiens (human)"
"map01100","C16829","Metabolic pathways - Homo sapiens (human)"
"map01100","C16848","Metabolic pathways - Homo sapiens (human)"
"map01100","C16850","Metabolic pathways - Homo sapiens (human)"
"map01100","C16999","Metabolic pathways - Homo sapiens (human)"
"map01100","C17010","Metabolic pathways - Homo sapiens (human)"
"map01100","C17017","Metabolic pathways - Homo sapiens (human)"
"map01100","C17018","Metabolic pathways - Homo sapiens (human)"
"map01100","C17148","Metabolic pathways - Homo sapiens (human)"
"map01100","C17203","Metabolic pathways - Homo sapiens (human)"
"map01100","C17235","Metabolic pathways - Homo sapiens (human)"
"map01100","C17267","Metabolic pathways - Homo sapiens (human)"
"map01100","C17268","Metabolic pathways - Homo sapiens (human)"
"map01100","C17269","Metabolic pathways - Homo sapiens (human)"
"map01100","C17326","Metabolic pathways - Homo sapiens (human)"
"map01100","C17327","Metabolic pathways - Homo sapiens (human)"
"map01100","C17328","Metabolic pathways - Homo sapiens (human)"
"map01100","C17339","Metabolic pathways - Homo sapiens (human)"
"map01100","C17343","Metabolic pathways - Homo sapiens (human)"
"map01100","C17345","Metabolic pathways - Homo sapiens (human)"
"map01100","C17346","Metabolic pathways - Homo sapiens (human)"
"map01100","C17351","Metabolic pathways - Homo sapiens (human)"
"map01100","C17352","Metabolic pathways - Homo sapiens (human)"
"map01100","C17355","Metabolic pathways - Homo sapiens (human)"
"map01100","C17366","Metabolic pathways - Homo sapiens (human)"
"map01100","C17367","Metabolic pathways - Homo sapiens (human)"
"map01100","C17401","Metabolic pathways - Homo sapiens (human)"
"map01100","C17513","Metabolic pathways - Homo sapiens (human)"
"map01100","C17530","Metabolic pathways - Homo sapiens (human)"
"map01100","C17541","Metabolic pathways - Homo sapiens (human)"
"map01100","C17542","Metabolic pathways - Homo sapiens (human)"
"map01100","C17549","Metabolic pathways - Homo sapiens (human)"
"map01100","C17550","Metabolic pathways - Homo sapiens (human)"
"map01100","C17551","Metabolic pathways - Homo sapiens (human)"
"map01100","C17552","Metabolic pathways - Homo sapiens (human)"
"map01100","C17554","Metabolic pathways - Homo sapiens (human)"
"map01100","C17559","Metabolic pathways - Homo sapiens (human)"
"map01100","C17570","Metabolic pathways - Homo sapiens (human)"
"map01100","C17621","Metabolic pathways - Homo sapiens (human)"
"map01100","C17622","Metabolic pathways - Homo sapiens (human)"
"map01100","C17691","Metabolic pathways - Homo sapiens (human)"
"map01100","C17692","Metabolic pathways - Homo sapiens (human)"
"map01100","C17693","Metabolic pathways - Homo sapiens (human)"
"map01100","C17694","Metabolic pathways - Homo sapiens (human)"
"map01100","C17696","Metabolic pathways - Homo sapiens (human)"
"map01100","C17697","Metabolic pathways - Homo sapiens (human)"
"map01100","C17700","Metabolic pathways - Homo sapiens (human)"
"map01100","C17751","Metabolic pathways - Homo sapiens (human)"
"map01100","C17758","Metabolic pathways - Homo sapiens (human)"
"map01100","C17937","Metabolic pathways - Homo sapiens (human)"
"map01100","C17938","Metabolic pathways - Homo sapiens (human)"
"map01100","C18026","Metabolic pathways - Homo sapiens (human)"
"map01100","C18028","Metabolic pathways - Homo sapiens (human)"
"map01100","C18029","Metabolic pathways - Homo sapiens (human)"
"map01100","C18030","Metabolic pathways - Homo sapiens (human)"
"map01100","C18031","Metabolic pathways - Homo sapiens (human)"
"map01100","C18032","Metabolic pathways - Homo sapiens (human)"
"map01100","C18033","Metabolic pathways - Homo sapiens (human)"
"map01100","C18034","Metabolic pathways - Homo sapiens (human)"
"map01100","C18035","Metabolic pathways - Homo sapiens (human)"
"map01100","C18043","Metabolic pathways - Homo sapiens (human)"
"map01100","C18044","Metabolic pathways - Homo sapiens (human)"
"map01100","C18054","Metabolic pathways - Homo sapiens (human)"
"map01100","C18060","Metabolic pathways - Homo sapiens (human)"
"map01100","C18062","Metabolic pathways - Homo sapiens (human)"
"map01100","C18094","Metabolic pathways - Homo sapiens (human)"
"map01100","C18096","Metabolic pathways - Homo sapiens (human)"
"map01100","C18151","Metabolic pathways - Homo sapiens (human)"
"map01100","C18167","Metabolic pathways - Homo sapiens (human)"
"map01100","C18172","Metabolic pathways - Homo sapiens (human)"
"map01100","C18174","Metabolic pathways - Homo sapiens (human)"
"map01100","C18202","Metabolic pathways - Homo sapiens (human)"
"map01100","C18218","Metabolic pathways - Homo sapiens (human)"
"map01100","C18231","Metabolic pathways - Homo sapiens (human)"
"map01100","C18232","Metabolic pathways - Homo sapiens (human)"
"map01100","C18237","Metabolic pathways - Homo sapiens (human)"
"map01100","C18239","Metabolic pathways - Homo sapiens (human)"
"map01100","C18293","Metabolic pathways - Homo sapiens (human)"
"map01100","C18294","Metabolic pathways - Homo sapiens (human)"
"map01100","C18295","Metabolic pathways - Homo sapiens (human)"
"map01100","C18296","Metabolic pathways - Homo sapiens (human)"
"map01100","C18314","Metabolic pathways - Homo sapiens (human)"
"map01100","C18323","Metabolic pathways - Homo sapiens (human)"
"map01100","C18324","Metabolic pathways - Homo sapiens (human)"
"map01100","C18325","Metabolic pathways - Homo sapiens (human)"
"map01100","C18326","Metabolic pathways - Homo sapiens (human)"
"map01100","C18327","Metabolic pathways - Homo sapiens (human)"
"map01100","C18328","Metabolic pathways - Homo sapiens (human)"
"map01100","C18329","Metabolic pathways - Homo sapiens (human)"
"map01100","C18330","Metabolic pathways - Homo sapiens (human)"
"map01100","C18331","Metabolic pathways - Homo sapiens (human)"
"map01100","C18332","Metabolic pathways - Homo sapiens (human)"
