,log2foldchange,pval,qval,gene_symbol,is_significant
11777,-0.393043513,0.186745811,0.4279125,PBK,FALSE
11778,0.643734104,0.332287431,0.591360633,SCARA5,FALSE
11780,-0.166288355,0.118557988,0.328037391,COPS6,FALSE
11781,-0.168383177,0.231662021,0.483442687,PAFAH1B2,FALSE
11782,0.027358666,0.845461336,0.931924916,ANKS3,FALSE
11783,-0.253630094,0.085173302,0.268038181,NUDT16L1,FALSE
11784,-0.218655335,0.352999875,0.610793563,KIAA1586,FALSE
11785,-0.115395934,0.316364066,0.575683235,RAB4A,FALSE
11786,-0.305448606,0.451855912,0.692773886,OR2W6P,FALSE
11787,-0.222822897,0.603867158,0.800486848,OR2B2,FALSE
11789,-0.102473003,0.434921892,0.680186573,SETD5,FALSE
11790,0.429598818,0.044094533,0.178769949,VASN,FALSE
11791,-0.34045569,0.559864525,0.770958697,FAM83B,FALSE
11792,0.344378608,0.132310526,0.350167808,H3-4,FALSE
11793,-0.116836167,0.62045126,0.811115478,THAP9,FALSE
11794,-0.861721539,0.045527033,0.182632809,OR2C1,FALSE
11795,-0.418241192,0.027874692,0.134170347,RNF187,FALSE
11796,0.250020299,0.038229266,0.16351771,HOOK3,FALSE
11797,0.086165946,0.578550238,0.783920673,MAPK1IP1L,FALSE
11798,0.289978755,0.209057276,0.456466951,DDIT4,FALSE
11799,-0.050057198,0.776107729,0.898197062,RBPJ,FALSE
11800,0.414444644,0.009687298,0.067440197,LMBRD1,FALSE
11801,-0.124556949,0.35320847,0.610938418,ZCCHC4,FALSE
11803,0.142621803,0.389784839,0.642881141,TTC39C,FALSE
11804,-0.469555251,0.006724968,0.052831666,GLYCTK,FALSE
11806,-0.233928937,0.126796907,0.341913838,UBTD2,FALSE
11807,-0.193676543,0.366737855,0.623263363,POLR2J3,FALSE
11808,-0.133445152,0.134725107,0.35435054,NKIRAS2,FALSE
11809,0.085455295,0.309076861,0.56771787,DNAJC7,FALSE
11810,-0.52292421,0.03203475,0.146560281,KCNV2,FALSE
11811,-0.084956679,0.355650032,0.612489466,IRF2BP2,FALSE
11813,-1.05758419,0.093553288,0.284963673,FOXI1,FALSE
11814,0.029288085,0.830119061,0.925367419,SMIM4,FALSE
11815,-0.226850043,0.404634297,0.65667142,COA6,FALSE
11816,-0.828350197,0.01940469,0.106553789,KIF5C,FALSE
11817,0.332157801,0.012836158,0.081190739,MGAT2,FALSE
11818,-0.082882339,0.657205228,0.833277431,BMI1,FALSE
11819,-0.1524088,0.290299975,0.548319264,THAP11,FALSE
11820,0.055290294,0.671424573,0.841827025,MMADHC,FALSE
11821,0.097982593,0.351727451,0.609705928,PDHB,FALSE
11822,0.332669423,0.013109699,0.082158162,PXK,FALSE
11823,-0.329731348,0.165485738,0.399187195,H1-4,FALSE
11824,0.441601055,0.065249931,0.228474778,PCMTD1,FALSE
11825,-0.142937606,0.436467311,0.681466263,KCTD6,FALSE
11826,-0.062438742,0.539629265,0.757320969,MPLKIP,FALSE
11828,0.308301849,0.346419509,0.604881585,FAM107A,FALSE
11830,0.217872198,0.616379782,0.808686671,MOBP,FALSE
11833,-0.924581571,0.019439336,0.106679924,INSM2,FALSE
11834,0.278742645,0.249150032,0.504497756,DEGS2,FALSE
11836,-0.911840722,0.069637055,0.237863855,LINC00917,FALSE
11837,0.378501872,0.019769273,0.107826766,ARF4,FALSE
11838,0.249537572,0.008676025,0.062667992,SEPTIN2,FALSE
11840,0.056137528,0.828555194,0.924885893,MFSD2A,FALSE
11843,-0.358426969,0.014215534,0.086738637,ING5,FALSE
11844,-0.086742196,0.434677219,0.679939327,ATG4B,FALSE
11845,0.332875696,0.186015098,0.426971413,BDKRB2,FALSE
11848,-0.186486362,0.144608467,0.368956012,RFWD3,FALSE
11849,0.447045789,0.385872458,0.639472956,MTNR1A,FALSE
11851,0.123651747,0.771575234,0.895788038,KLHL30,FALSE
11852,0.222602451,0.040330239,0.16886584,COG7,FALSE
11853,0.30903374,0.032935538,0.148851364,CDC40,FALSE
11854,0.017755362,0.916079109,0.964710686,STIP1,FALSE
11855,0.710302357,0.070296569,0.239068512,SCNN1B,FALSE
11856,-1.024565059,0.016224473,0.094771979,HR,FALSE
11857,0.249401251,0.554075664,0.767020277,TXNDC2,FALSE
11859,0.020867812,0.892709927,0.954164501,REEP4,FALSE
11860,0.792142448,0.014813978,0.089390138,TNXB,FALSE
11861,0.644602231,0.257356221,0.513630345,LGI3,FALSE
11864,-0.053206116,0.61034145,0.804565016,ATXN2L,FALSE
11865,-1.12987797,0.021523137,0.113990602,PHYHIP,FALSE
11866,0.144153508,0.64199347,0.824636001,CCDC110,FALSE
11867,-0.042376248,0.73099186,0.874653571,POLR3D,FALSE
11869,0.83918446,0.011453801,0.075360031,CAVIN2,FALSE
11871,-0.376390336,0.388695285,0.64175019,GBX2,FALSE
11872,-0.448773309,0.308879297,0.567525797,HJV,FALSE
11873,0.294180256,0.631560879,0.817943257,SCGB1D1,FALSE
11874,0.110796773,0.629328579,0.816489661,HEXIM2,FALSE
11875,0.107715059,0.427031191,0.673785314,FNTA,FALSE
11876,-0.007203001,0.974822534,0.989303848,SERINC2,FALSE
11877,0.117687298,0.40732351,0.65910776,TRAPPC11,FALSE
11878,0.480581971,0.38338106,0.637422921,CHRM1,FALSE
11880,-0.32301715,0.417357408,0.667296882,GFRA2,FALSE
11881,-0.043469737,0.85801007,0.938230315,ING2,FALSE
11882,-0.267186879,0.06141525,0.219887055,CDKN2AIP,FALSE
11883,0.124425987,0.510117339,0.737452679,SNRNP48,FALSE
11884,-0.124037016,0.168997896,0.403574264,TMEM223,FALSE
11885,0.243875828,0.032800818,0.148517974,SLC20A2,FALSE
11886,0.286156857,0.513642062,0.739855905,DYNLRB2,FALSE
11887,0.158599806,0.037403275,0.161291302,TMUB2,FALSE
11888,0.712788615,0.205707625,0.45225797,ADAM29,FALSE
11890,-0.093066676,0.519053905,0.743840227,ZSWIM1,FALSE
11892,0.49208462,0.323743631,0.583331497,GDNF,FALSE
11893,0.695373515,0.223234247,0.473154288,MUCL3,FALSE
11894,0.981852033,0.027065482,0.131772521,WFDC13,FALSE
11895,0.026256563,0.87891608,0.948015458,AXIN2,FALSE
11896,0.08422946,0.816415066,0.918895344,NDUFS5,FALSE
11897,-0.595108753,0.144297773,0.368497716,VWA3B,FALSE
11898,-0.282474446,0.250430085,0.505852682,ZNF30,FALSE
11899,0.630578606,0.310364295,0.569272067,UGT3A2,FALSE
11900,0.021135942,0.919196888,0.966032925,LRATD2,FALSE
11902,-0.783955181,0.022368513,0.116620485,KCTD19,FALSE
11903,-0.274834295,0.029717689,0.139446887,SLC16A4,FALSE
11905,-0.017286955,0.914422586,0.963961216,TMEM208,FALSE
11906,-0.375838505,0.477538671,0.712865108,LRP1B,FALSE
11907,0.158613045,0.058739397,0.214238839,AHCYL1,FALSE
11908,0.236110612,0.13693416,0.357741717,DNAJC21,FALSE
11909,0.102425409,0.600138306,0.797843914,PKIG,FALSE
11910,0.250596013,0.241381865,0.495800032,NPNT,FALSE
11911,-0.264815013,0.631152638,0.817656915,CA7,FALSE
11912,0.633549039,0.193476229,0.436187876,FAM178B,FALSE
11913,-0.055044386,0.671213741,0.841757858,SEMA4C,FALSE
11914,-0.205134776,0.066147705,0.230285019,CNNM3,FALSE
11915,0.570480462,0.013064358,0.082014849,GSTM4,FALSE
11916,0.103716754,0.522533566,0.746020789,TET2,FALSE
11917,-0.667492067,0.103638261,0.302710873,CXXC4,FALSE
11918,-0.338192786,0.011758029,0.07650778,TCTN2,FALSE
11919,-0.333247832,0.440703336,0.68459989,SHOX2,FALSE
11920,-0.233094054,0.08608287,0.269508551,PPIP5K1,FALSE
11921,-0.487774078,0.051239039,0.196984919,TSPAN5,FALSE
11922,0.342240966,0.117589245,0.326553401,ABHD15,FALSE
11923,-0.113423557,0.351327754,0.609270478,ZBTB5,FALSE
11924,-0.021146889,0.882619539,0.949744348,CHTF8,FALSE
11925,-0.370437989,0.121253115,0.33249175,ADAL,FALSE
11927,0.043887208,0.731645254,0.875026707,SNTB2,FALSE
11928,1.017627603,0.017751552,0.100542612,IL12A,FALSE
11929,0.170346565,0.172136008,0.407607246,ZNF507,FALSE
11930,-0.098337713,0.472779539,0.709387029,STX18,FALSE
11932,-0.092389088,0.532341127,0.752379576,ZBTB49,FALSE
11933,0.270491247,0.039947169,0.167877322,GFM1,FALSE
11934,0.21687797,0.628256589,0.815836862,OR13J1,FALSE
11935,1.177435293,0.036310318,0.158120554,HTR1E,FALSE
11936,0.158139188,0.828713231,0.924885893,FSTL5,FALSE
11937,0.29736019,0.164614771,0.397943335,NA,FALSE
11938,0.041456399,0.724886477,0.871665237,DDX19A,FALSE
11939,0.693091367,0.044358683,0.17948251,ATOH8,FALSE
11940,0.353985685,0.555074757,0.767590893,SOX14,FALSE
11941,-0.096394085,0.625924916,0.814154587,ANKRD49,FALSE
11943,-0.135837734,0.341705535,0.600663505,USP39,FALSE
11944,0.135414369,0.469594272,0.706973722,TNIP2,FALSE
11945,0.02778072,0.797801125,0.909650081,C2orf68,FALSE
11946,0.497465228,0.012490444,0.079851889,TMEM150A,FALSE
11947,0.242407286,0.248853507,0.504121917,RNF181,FALSE
11949,-0.114948868,0.455026099,0.69542318,LRRC28,FALSE
11950,-0.122402158,0.377293471,0.632555004,MAT2A,FALSE
11953,-0.305082542,0.201166117,0.446575584,ZNF608,FALSE
11954,-0.145713309,0.518698502,0.743570051,SLC35G2,FALSE
11956,-0.131704362,0.352150945,0.610075598,LETM1,FALSE
11957,-0.051197862,0.910264561,0.962198675,CTRB1,FALSE
11958,-0.333696651,0.454195782,0.694693741,CTRB2,FALSE
11959,-0.304650935,0.078012048,0.255306441,TMEM129,FALSE
11961,0.215766573,0.328328382,0.587864304,SPRY3,FALSE
11962,-0.133384333,0.349615382,0.608133096,CEP120,FALSE
11963,0.004273021,0.992355765,0.99715753,STXBP6,FALSE
11964,-0.329040032,0.336536221,0.595644666,TM4SF20,FALSE
11965,-0.024872607,0.892199274,0.953900951,MFF,FALSE
11966,0.468719916,0.402420729,0.654332023,GRM5,FALSE
11968,-1.141001376,0.026290963,0.12931078,PMCHL1,FALSE
11969,-0.075633252,0.625074242,0.813656189,JMJD7-PLA2G4B,FALSE
11970,0.316668624,0.444613619,0.687247827,OR7E102P,FALSE
11971,-0.384792049,0.310035145,0.568792015,CPLX1,FALSE
11974,-0.106751017,0.417715834,0.667384858,E2F6,FALSE
11975,-0.135502226,0.284871281,0.542970909,FEM1B,FALSE
11976,0.137529998,0.51238536,0.739275344,COMMD8,FALSE
11977,0.038866199,0.921159307,0.967094233,ATP5ME,FALSE
11978,0.035000754,0.790837484,0.906574638,UQCRFS1,FALSE
11980,0.912287488,0.007536649,0.057010864,COL4A3,FALSE
11981,-0.037008141,0.800731561,0.911058675,MAP2K1,FALSE
11982,0.359439744,0.488381238,0.721322471,KLK7,FALSE
11983,-1.065008162,0.046964332,0.186596299,PMCHL2,FALSE
11984,-0.027932301,0.853303943,0.935792158,HNRNPH1,FALSE
11985,0.293700321,0.202918807,0.44876277,IRS1,FALSE
11986,0.093816474,0.336082627,0.595168003,MECP2,FALSE
11987,-0.461587305,0.408940772,0.660438172,VCX3A,FALSE
11988,-0.278492345,0.02097572,0.112104559,UPF3A,FALSE
11989,-0.37426543,0.484840007,0.718868166,ZBBX,FALSE
11990,0.01344843,0.965111044,0.985470592,ROR2,FALSE
11991,0.064144841,0.830700524,0.925817938,NA,FALSE
11992,0.918633797,0.050695594,0.195533269,AR,FALSE
11993,-0.210030326,0.123740895,0.336879401,DHRSX,FALSE
11994,-1.01709647,0.039993242,0.167976318,VXN,FALSE
11995,0.074286335,0.705854416,0.862155301,HSPBAP1,FALSE
11996,0.252658301,0.172355105,0.407860585,ASMTL,FALSE
11997,-0.13640458,0.46222905,0.70109351,SLC25A6,FALSE
11998,-0.070512601,0.69067103,0.853017115,CHST14,FALSE
11999,0.513532469,0.066577131,0.231097986,PARM1,FALSE
12000,0.012081253,0.920057251,0.966570015,CSNK1G1,FALSE
12001,-0.476747711,0.2422018,0.496553182,FAM110B,FALSE
12002,-0.37798968,0.414050429,0.664609437,ODAD2,FALSE
12003,0.313104798,0.101009535,0.298038064,AFAP1L2,FALSE
12004,-0.083573737,0.634021701,0.819322249,ZNF354A,FALSE
12005,-0.492435581,0.11784956,0.326878924,ATF5,FALSE
12006,0.031155335,0.856238021,0.93734202,UBE2V2,FALSE
12007,0.061305239,0.421123033,0.669753686,ZBTB43,FALSE
12008,-0.461285615,0.051645546,0.198026969,CPT1C,FALSE
12009,0.316128513,0.523321057,0.746472361,PCSK9,FALSE
12010,0.054107774,0.63157969,0.817943257,XPO6,FALSE
12011,-1.097559087,0.066615359,0.231130127,GSG1L,FALSE
12012,0.419642667,0.212094027,0.459929072,MN1,FALSE
12013,-0.055142978,0.560038148,0.77101229,APEX2,FALSE
12014,-0.014091895,0.916956342,0.96498236,NSMCE1,FALSE
12015,0.058207241,0.790591725,0.906435063,CCDC126,FALSE
12016,-0.822107007,0.14966017,0.376560154,IL13,FALSE
12017,0.156132505,0.299940645,0.558064133,NPIPB12,FALSE
12018,-0.265267323,0.450111135,0.691463796,RAB3B,FALSE
12019,-0.049450459,0.720864012,0.869873076,CD2BP2,FALSE
12020,0.609597096,0.246136608,0.501161653,RSPO1,FALSE
12021,0.462811346,0.044106927,0.178780533,RGS14,FALSE
12022,-0.130764893,0.29907753,0.557220755,TBC1D10B,FALSE
12023,0.36271582,0.07647855,0.252076123,LMAN2,FALSE
12024,0.241897228,0.250746056,0.506116795,RAB24,FALSE
12025,0.130188265,0.586060797,0.788715519,PRELID1,FALSE
12026,-0.279557714,0.056819257,0.210337554,THBS3,FALSE
12027,0.158507113,0.283538758,0.541521728,CA5B,FALSE
12032,0.679888636,0.044060452,0.178684114,SH3TC2,FALSE
12034,0.088528007,0.591897743,0.792900704,ZRSR2,FALSE
12035,0.281186948,0.019550107,0.107076704,NMD3,FALSE
12037,-0.028687755,0.894467956,0.954823383,B3GALNT1,FALSE
12038,-0.720568396,0.006718783,0.052809632,GPRIN1,FALSE
12039,0.123424583,0.669521438,0.840714291,KCNAB1,FALSE
12040,0.172091214,0.458795992,0.698165322,MRPL1,FALSE
12041,0.724626197,0.018124464,0.101771554,SHE,FALSE
12042,-0.065797118,0.924205935,0.968678923,NR0B1,FALSE
12043,-0.035108378,0.858522982,0.938295796,PGM2,FALSE
12044,-0.119217185,0.731744247,0.875033389,STK32A,FALSE
12045,-0.751817091,0.191147846,0.433283466,IL1RAPL1,FALSE
12046,-0.432132527,0.127510476,0.343020487,P2RY12,FALSE
12047,-0.151666549,0.578926043,0.784115975,C22orf15,FALSE
12048,-0.295215559,0.259139001,0.51549734,MINAR1,FALSE
12049,0.580169417,0.319943607,0.579177972,UMOD,FALSE
12050,0.776244443,0.275818143,0.533396501,GP2,FALSE
12051,0.249386287,0.040422668,0.169136589,SLC33A1,FALSE
12052,-0.085170741,0.530683175,0.751319105,SNUPN,FALSE
12053,-0.224782082,0.090217027,0.278374177,CRADD,FALSE
12054,-0.209276639,0.041959091,0.173269172,SIN3A,FALSE
12055,-0.103778683,0.442579544,0.685900379,ARL13B,FALSE
12056,0.048585514,0.645498517,0.826206454,PTK2,FALSE
12057,-0.55910305,0.046772867,0.186157668,RSPH10B2,FALSE
12059,-0.138269086,0.155038037,0.384690103,PTPN9,FALSE
12061,0.405173012,0.175631903,0.41241415,NPR1,FALSE
12062,0.360316802,0.433512521,0.678853861,KCNK9,FALSE
12063,0.704925797,0.077671847,0.254420896,CXCL8,FALSE
12064,0.502246025,0.156785648,0.387107928,SCN9A,FALSE
12065,-0.253865287,0.512397303,0.739275344,RASSF6,FALSE
12066,-0.209852579,0.717830342,0.868361478,COL22A1,FALSE
12067,-0.233868749,0.246759855,0.501463772,SDC2,FALSE
12069,0.326764475,0.221693229,0.47145351,MMGT1,FALSE
12070,-0.485830214,0.386488836,0.640131439,SPRR1B,FALSE
12071,-0.783976378,0.146645719,0.372223836,SPRR1A,FALSE
12072,0.33230039,0.016535318,0.095943693,TM2D2,FALSE
12073,1.358272425,0.007278811,0.055830692,HTRA4,FALSE
12075,0.089102165,0.591114639,0.792394972,CLIC4,FALSE
12076,-0.054410895,0.915145424,0.964368037,SLC38A11,FALSE
12077,0.410198176,0.065388951,0.228633003,GPR183,FALSE
12078,-0.107600343,0.765290387,0.89270758,CCDC8,FALSE
12079,0.100836093,0.545774784,0.761479409,METTL15,FALSE
12080,1.281801544,0.030281623,0.141349049,MUC15,FALSE
12081,0.474141447,0.314822942,0.574039955,CT55,FALSE
12082,0.472482792,0.027998499,0.134523428,ZEB2,FALSE
12083,-0.117985893,0.814811315,0.918132284,GJB1,FALSE
12084,-0.00210347,0.984412321,0.993833618,PCBP1,FALSE
12085,-0.105425601,0.375254389,0.630656046,HINT1,FALSE
12086,0.222979802,0.214759051,0.462999384,DTWD2,FALSE
12087,0.667494369,0.05063869,0.195458178,CLIC3,FALSE
12088,0.063362983,0.701033019,0.859166247,INO80E,FALSE
12089,-0.891723308,0.096293338,0.289579186,BNC1,FALSE
12090,-0.147120194,0.471481998,0.708319533,DFFB,FALSE
12091,0.153780156,0.423346967,0.671042948,NFU1,FALSE
12095,-0.173977679,0.3439457,0.602551404,RAMAC,FALSE
12096,-1.202275434,0.032760264,0.148407893,PROKR1,FALSE
12097,0.143145886,0.549334539,0.763611154,APLF,FALSE
12098,0.103382403,0.655342993,0.832364854,BOLA2,FALSE
12099,0.064826414,0.642898729,0.824984657,RGPD8,FALSE
12102,0.004969551,0.971609009,0.988288989,HEXD,FALSE
12103,-0.29517923,0.206129766,0.452890702,NA,FALSE
12104,-0.476197215,0.402191475,0.654082776,DRD5,FALSE
12105,-0.494075081,0.010085453,0.069309024,BUB1,FALSE
12106,0.028179195,0.855173017,0.936809693,SPNS1,FALSE
12107,-0.335420758,0.185459777,0.426136245,LRRC45,FALSE
12109,-0.255951519,0.197252427,0.440898523,CENPX,FALSE
12110,0.424938921,0.033003346,0.149065657,AGPAT2,FALSE
12111,0.012945617,0.942467572,0.975963024,ASPSCR1,FALSE
12112,-0.050391816,0.770770102,0.895349354,FASN,FALSE
12113,0.089360302,0.370352215,0.626231928,CNBP,FALSE
12114,0.51998428,0.126065489,0.340544534,MT1E,FALSE
12115,-1.323109415,0.067594546,0.233441656,ACTRT2,FALSE
12116,-0.020711755,0.894076514,0.954653266,DUS1L,FALSE
12117,-0.106149952,0.350458155,0.608700998,GPS1,FALSE
12118,0.06777246,0.636655318,0.820917185,RFNG,FALSE
12119,-0.056934174,0.750419044,0.884762497,DCXR,FALSE
12120,-0.206929081,0.1386039,0.360249889,ZNF32,FALSE
12122,-0.659025596,0.006253931,0.050380194,RAC3,FALSE
12123,-0.156543154,0.591861292,0.792900704,NRG4,FALSE
12125,0.04128782,0.867734559,0.942782319,TMEM266,FALSE
12127,-0.247769773,0.124886112,0.338710486,TAPT1,FALSE
12128,0.319875752,0.017363711,0.099111907,UGP2,FALSE
12129,-0.611512537,0.042012533,0.173387091,LINGO1,FALSE
12130,0.022198008,0.856248817,0.93734202,HNRNPF,FALSE
12131,0.049254984,0.728763911,0.873492332,BTD,FALSE
12132,0.134146318,0.261093887,0.517322435,CSGALNACT2,FALSE
12133,-0.563484392,0.375160906,0.630613436,TACR3,FALSE
12134,0.782782112,0.040698274,0.169900768,PCDH7,FALSE
12135,-0.332805469,0.275080114,0.532685339,ROBO1,FALSE
12136,-0.344882695,0.463320815,0.701982028,ONECUT1,FALSE
12137,-0.281246577,0.136590025,0.357327953,AVEN,FALSE
12138,0.639800906,0.018942814,0.105059319,P2RY1,FALSE
12139,-0.490789422,0.465911977,0.703996649,CTNND2,FALSE
12140,0.449310725,0.019236605,0.106045393,TRIM56,FALSE
12141,0.095993615,0.829702838,0.925270266,WNT10B,FALSE
12142,-0.226396625,0.509734843,0.73716214,CALML6,FALSE
12143,0.188059914,0.27959528,0.537677241,REPS2,FALSE
12144,0.172094686,0.662025762,0.836102801,MUC3A,FALSE
12145,-0.004751513,0.969933763,0.987357531,SYAP1,FALSE
12147,-0.059865623,0.638816685,0.822443671,TPST1,FALSE
12148,0.220190782,0.738249368,0.878441571,TM4SF4,FALSE
12149,0.255857311,0.008346863,0.061074973,TOR1AIP2,FALSE
12150,-0.50270306,0.025306993,0.126496894,S100G,FALSE
12152,-0.043926071,0.71214702,0.865439272,OTUD3,FALSE
12154,0.06345777,0.609609489,0.804238276,GUSB,FALSE
12156,-0.290869396,0.015458239,0.091822392,KLF13,FALSE
12157,-0.628391572,0.33638431,0.595491144,FRMPD4,FALSE
12158,0.753247036,0.032102528,0.146769071,ZFPM2,FALSE
12159,-0.324316926,0.01064402,0.071842712,ZNF764,FALSE
12160,-0.148399525,0.25967872,0.516011391,ZNF747,FALSE
12161,-0.142925138,0.237916225,0.491693532,ZNF768,FALSE
12162,0.275433133,0.240134662,0.494602115,TAS1R3,FALSE
12163,-0.083752061,0.539027644,0.75696833,TMEM42,FALSE
12164,0.15170432,0.275813322,0.533396501,MAP3K2,FALSE
12165,-0.459527201,0.008178396,0.060257274,PUSL1,FALSE
12166,0.05887921,0.754360209,0.887132127,SF3B5,FALSE
12167,-0.314437844,0.015238754,0.090932443,ZNF35,FALSE
12168,-0.153459274,0.485004183,0.719007782,TIGD4,FALSE
12170,0.276591416,0.234980868,0.488060405,NLGN2,FALSE
12171,-0.175012201,0.654599869,0.831796774,MYO7B,FALSE
12172,-0.03059091,0.829475169,0.925156394,CHD3,FALSE
12174,-0.346551972,0.102163287,0.299932219,MYRIP,FALSE
12175,0.361365444,0.223502995,0.473422702,ALCAM,FALSE
12176,-0.057961361,0.543765457,0.760003201,YWHAG,FALSE
12178,-0.304967906,0.006454853,0.051454399,CNTROB,FALSE
12179,0.076484642,0.524147362,0.747067892,TRAPPC1,FALSE
12180,1.218982838,0.012478075,0.079786766,ZPLD1,FALSE
12182,0.555143653,0.193194472,0.43581439,FAM153A,FALSE
12183,0.248914713,0.345146822,0.603519816,GPR37L1,FALSE
12184,0.003539942,0.986162129,0.994538567,SIMC1,FALSE
12185,0.190706685,0.095308251,0.287981254,TMEM192,FALSE
12186,-0.033465498,0.834481038,0.927570556,LOC728554,FALSE
12187,0.542902028,0.380416685,0.63504774,NSG2,FALSE
12188,-0.063934104,0.631279436,0.817750858,SPDYE5,FALSE
12189,-0.255750432,0.676963421,0.845460472,SERPINA6,FALSE
12190,-0.341437889,0.010873881,0.072817636,ZNF778,FALSE
12191,-0.051407094,0.744503263,0.88160861,NIPA1,FALSE
12192,-0.109870095,0.670320588,0.841299413,FOXD4,FALSE
12193,1.078850874,0.015208897,0.090858121,GPR25,FALSE
12194,0.201481963,0.31797011,0.577376131,UBE2E1,FALSE
12195,-0.095588941,0.530106422,0.751021758,HNRNPA3,FALSE
12196,0.048637884,0.630895941,0.817512,SIK2,FALSE
12197,0.047193879,0.847476975,0.93299304,RNF150,FALSE
12198,0.137405452,0.707409839,0.862935055,CCDC144A,FALSE
12199,-0.316340173,0.134781563,0.354448938,LOC554249,FALSE
12200,-0.248151953,0.537469315,0.756147508,HOXD4,FALSE
12202,-0.673569487,0.211742708,0.459559633,HOXD12,FALSE
12203,0.271828055,0.064003733,0.225842097,USP38,FALSE
12204,0.785437684,0.014718691,0.088965025,SLC16A5,FALSE
12205,-0.184401819,0.260551296,0.516846095,NANP,FALSE
12206,0.146701361,0.607264024,0.802487775,ANKK1,FALSE
12207,-0.448224482,0.332379977,0.591386803,ADRA1B,FALSE
12208,0.335847972,0.19621348,0.439781121,ADPRM,FALSE
12209,0.406059063,0.50515079,0.733670643,FABP6,FALSE
12210,-0.14761757,0.13686901,0.357622637,PWWP2A,FALSE
12211,0.154821694,0.433036128,0.678427598,USP50,FALSE
12212,0.143979152,0.186141162,0.427202064,USP47,FALSE
12213,0.153832893,0.256718798,0.51275017,PDCD6IP,FALSE
12214,-0.168711694,0.307814376,0.566309656,ZNF212,FALSE
12215,0.238906211,0.353714257,0.611293561,MRAP,FALSE
12217,-0.1776696,0.13134044,0.348801508,ZNF282,FALSE
12218,0.330691511,0.070665661,0.239582216,GLB1,FALSE
12219,-0.016412164,0.925573559,0.969195164,GON7,FALSE
12220,0.454576036,0.02213581,0.115742734,FAXDC2,FALSE
12221,0.237987864,0.135996302,0.356505256,CRTAP,FALSE
12222,0.666149756,0.260879818,0.517189004,HSPB2,FALSE
