"","GeneID","Cluster"
"9685","ENSG00000100263","cluster2"
"9686","ENSG00000106077","cluster2"
"9687","ENSG00000164897","cluster2"
"9688","ENSG00000149761","cluster2"
"9689","ENSG00000176101","cluster2"
"9690","ENSG00000133597","cluster2"
"9691","ENSG00000183828","cluster2"
"9692","ENSG00000099849","cluster2"
"9693","ENSG00000196497","cluster2"
"9694","ENSG00000171823","cluster2"
"9695","ENSG00000125901","cluster2"
"9696","ENSG00000105364","cluster2"
"9697","ENSG00000099624","cluster2"
"9698","ENSG00000167775","cluster2"
"9699","ENSG00000182196","cluster2"
"9700","ENSG00000118369","cluster2"
"9701","ENSG00000149716","cluster2"
"9702","ENSG00000162227","cluster2"
"9703","ENSG00000185019","cluster2"
"9704","ENSG00000136856","cluster2"
"9705","ENSG00000284820","cluster2"
"9706","ENSG00000280287","cluster2"
"9707","ENSG00000177548","cluster2"
"9708","ENSG00000173153","cluster2"
"9709","ENSG00000123395","cluster2"
"9710","ENSG00000197982","cluster2"
"9711","ENSG00000185730","cluster2"
"9712","ENSG00000181135","cluster2"
"9713","ENSG00000250571","cluster2"
"9714","ENSG00000104524","cluster2"
"9715","ENSG00000197363","cluster2"
"9716","ENSG00000168286","cluster2"
"9717","ENSG00000198931","cluster2"
"9718","ENSG00000119673","cluster2"
"9719","ENSG00000065268","cluster2"
"9720","ENSG00000171222","cluster2"
"9721","ENSG00000182484","cluster2"
"9722","ENSG00000064545","cluster2"
"9723","ENSG00000283050","cluster2"
"9724","ENSG00000286192","cluster2"
"9725","ENSG00000019485","cluster2"
"9726","ENSG00000108239","cluster2"
"9727","ENSG00000183323","cluster2"
"9728","ENSG00000132846","cluster2"
"9729","ENSG00000279278","cluster2"
"9730","ENSG00000141579","cluster2"
"9731","ENSG00000279233","cluster2"
"9732","ENSG00000171790","cluster2"
"9733","ENSG00000279281","cluster2"
"9734","ENSG00000279555","cluster2"
"9735","ENSG00000101417","cluster2"
"9736","ENSG00000102934","cluster2"
"9737","ENSG00000135245","cluster2"
"9738","ENSG00000146858","cluster2"
"9739","ENSG00000247315","cluster2"
"9740","ENSG00000179271","cluster2"
"9741","ENSG00000101255","cluster2"
"9742","ENSG00000171604","cluster2"
"9743","ENSG00000145911","cluster2"
"9744","ENSG00000105518","cluster2"
"9745","ENSG00000013563","cluster2"
"9746","ENSG00000147439","cluster2"
"9747","ENSG00000165724","cluster2"
"9748","ENSG00000110025","cluster2"
"9749","ENSG00000139428","cluster2"
"9750","ENSG00000114446","cluster2"
"9751","ENSG00000100478","cluster2"
"9752","ENSG00000022976","cluster2"
"9753","ENSG00000135185","cluster2"
"9754","ENSG00000185418","cluster2"
"9755","ENSG00000116017","cluster2"
"9756","ENSG00000173457","cluster2"
"9757","ENSG00000151468","cluster2"
"9758","ENSG00000267534","cluster2"
"9759","ENSG00000126603","cluster2"
"9760","ENSG00000109103","cluster2"
"9761","ENSG00000110080","cluster2"
"9762","ENSG00000221968","cluster2"
"9763","ENSG00000142675","cluster2"
"9764","ENSG00000150967","cluster2"
"9765","ENSG00000141542","cluster2"
"9766","ENSG00000187775","cluster2"
"9767","ENSG00000213533","cluster2"
"9768","ENSG00000163703","cluster2"
"9769","ENSG00000126062","cluster2"
"9770","ENSG00000060971","cluster2"
"9771","ENSG00000160799","cluster2"
"9772","ENSG00000164053","cluster2"
"9773","ENSG00000178149","cluster2"
"9774","ENSG00000068028","cluster2"
"9775","ENSG00000283189","cluster2"
"9776","ENSG00000114853","cluster2"
"9777","ENSG00000108784","cluster2"
"9778","ENSG00000126522","cluster2"
"9779","ENSG00000086544","cluster2"
"9780","ENSG00000198517","cluster2"
"9781","ENSG00000101986","cluster2"
"9782","ENSG00000269335","cluster2"
"9783","ENSG00000247596","cluster2"
"9784","ENSG00000166925","cluster2"
"9785","ENSG00000099992","cluster2"
"9786","ENSG00000100429","cluster2"
"9787","ENSG00000168884","cluster2"
"9788","ENSG00000105404","cluster2"
"9789","ENSG00000167645","cluster2"
"9790","ENSG00000074842","cluster2"
"9791","ENSG00000105722","cluster2"
"9792","ENSG00000181027","cluster2"
"9793","ENSG00000125746","cluster2"
"9794","ENSG00000157379","cluster2"
"9795","ENSG00000104881","cluster2"
"9796","ENSG00000167363","cluster2"
"9797","ENSG00000172366","cluster2"
"9798","ENSG00000110711","cluster2"
"9799","ENSG00000156521","cluster2"
"9800","ENSG00000136444","cluster2"
"9801","ENSG00000087008","cluster2"
"9802","ENSG00000176108","cluster2"
"9803","ENSG00000168734","cluster2"
"9804","ENSG00000132879","cluster2"
"9805","ENSG00000146556","cluster2"
"9806","ENSG00000279457","cluster2"
"9807","ENSG00000227232","cluster2"
"9808","ENSG00000179562","cluster2"
"9809","ENSG00000127540","cluster2"
"9810","ENSG00000105085","cluster2"
"9811","ENSG00000139546","cluster2"
"9812","ENSG00000172375","cluster2"
"9813","ENSG00000164086","cluster2"
"9814","ENSG00000125898","cluster2"
"9815","ENSG00000204438","cluster2"
"9816","ENSG00000258388","cluster2"
"9817","ENSG00000115317","cluster2"
"9818","ENSG00000158552","cluster2"
"9819","ENSG00000042753","cluster2"
"9820","ENSG00000196453","cluster2"
"9821","ENSG00000183665","cluster2"
"9822","ENSG00000145022","cluster2"
"9823","ENSG00000068971","cluster2"
"9824","ENSG00000126243","cluster2"
"9825","ENSG00000131943","cluster2"
"9826","ENSG00000143801","cluster2"
"9827","ENSG00000137936","cluster2"
"9828","ENSG00000145337","cluster2"
"9829","ENSG00000225921","cluster2"
"9830","ENSG00000188026","cluster2"
"9831","ENSG00000287562","cluster2"
"9832","ENSG00000169203","cluster2"
"9833","ENSG00000244005","cluster2"
"9834","ENSG00000172315","cluster2"
"9835","ENSG00000124171","cluster2"
"9836","ENSG00000197296","cluster2"
"9837","ENSG00000101190","cluster2"
"9838","ENSG00000262814","cluster2"
"9839","ENSG00000177192","cluster2"
"9840","ENSG00000161179","cluster2"
"9841","ENSG00000129911","cluster2"
"9842","ENSG00000141971","cluster2"
"9843","ENSG00000104915","cluster2"
"9844","ENSG00000090674","cluster2"
"9845","ENSG00000172663","cluster2"
"9846","ENSG00000175573","cluster2"
"9847","ENSG00000182208","cluster2"
"9848","ENSG00000213015","cluster2"
"9849","ENSG00000148300","cluster2"
"9850","ENSG00000163795","cluster2"
"9851","ENSG00000173992","cluster2"
"9852","ENSG00000101997","cluster2"
"9853","ENSG00000185022","cluster2"
"9854","ENSG00000171159","cluster2"
"9855","ENSG00000148362","cluster2"
"9856","ENSG00000002330","cluster2"
"9857","ENSG00000149743","cluster2"
"9858","ENSG00000174744","cluster2"
"9859","ENSG00000126432","cluster2"
"9860","ENSG00000184281","cluster2"
"9861","ENSG00000214026","cluster2"
"9862","ENSG00000188186","cluster2"
"9863","ENSG00000204498","cluster2"
"9864","ENSG00000184967","cluster2"
"9865","ENSG00000184162","cluster2"
"9866","ENSG00000147804","cluster2"
"9867","ENSG00000169972","cluster2"
"9868","ENSG00000112039","cluster2"
"9869","ENSG00000133315","cluster2"
"9870","ENSG00000167112","cluster2"
"9871","ENSG00000107223","cluster2"
"9872","ENSG00000203993","cluster2"
"9873","ENSG00000187713","cluster2"
"9874","ENSG00000110801","cluster2"
"9875","ENSG00000205323","cluster2"
"9876","ENSG00000123415","cluster2"
"9877","ENSG00000110063","cluster2"
"9878","ENSG00000175575","cluster2"
"9879","ENSG00000181896","cluster2"
"9880","ENSG00000163684","cluster2"
"9881","ENSG00000172113","cluster2"
"9882","ENSG00000178935","cluster2"
"9883","ENSG00000255585","cluster2"
"9884","ENSG00000135452","cluster2"
"9885","ENSG00000257337","cluster2"
"9886","ENSG00000136950","cluster2"
"9887","ENSG00000214087","cluster2"
"9888","ENSG00000257727","cluster2"
"9889","ENSG00000234678","cluster2"
"9890","ENSG00000160439","cluster2"
"9891","ENSG00000253276","cluster2"
"9892","ENSG00000108797","cluster2"
"9893","ENSG00000271601","cluster2"
"9894","ENSG00000184675","cluster2"
"9895","ENSG00000267575","cluster2"
"9896","ENSG00000075975","cluster2"
"9897","ENSG00000168291","cluster2"
"9898","ENSG00000164048","cluster2"
"9899","ENSG00000125037","cluster2"
"9900","ENSG00000144659","cluster2"
"9901","ENSG00000160746","cluster2"
"9902","ENSG00000232043","cluster2"
"9903","ENSG00000107882","cluster2"
"9904","ENSG00000155287","cluster2"
"9905","ENSG00000188215","cluster2"
"9906","ENSG00000166136","cluster2"
"9907","ENSG00000149292","cluster2"
"9908","ENSG00000215256","cluster2"
"9909","ENSG00000213906","cluster2"
"9910","ENSG00000269958","cluster2"
"9911","ENSG00000125375","cluster2"
"9912","ENSG00000100445","cluster2"
"9913","ENSG00000078967","cluster2"
"9914","ENSG00000214783","cluster2"
"9915","ENSG00000188185","cluster2"
"9916","ENSG00000133460","cluster2"
"9917","ENSG00000268858","cluster2"
"9918","ENSG00000196371","cluster2"
"9919","ENSG00000182749","cluster2"
"9920","ENSG00000137038","cluster2"
"9921","ENSG00000205808","cluster2"
"9922","ENSG00000120158","cluster2"
"9923","ENSG00000090447","cluster2"
"9924","ENSG00000073536","cluster2"
"9925","ENSG00000275464","cluster2"
"9926","ENSG00000173950","cluster2"
"9927","ENSG00000132394","cluster2"
"9928","ENSG00000157911","cluster2"
"9929","ENSG00000117305","cluster2"
"9930","ENSG00000198912","cluster2"
"9931","ENSG00000132906","cluster2"
"9932","ENSG00000224870","cluster2"
"9933","ENSG00000142655","cluster2"
"9934","ENSG00000040487","cluster2"
"9935","ENSG00000102030","cluster2"
"9936","ENSG00000197021","cluster2"
"9937","ENSG00000102119","cluster2"
"9938","ENSG00000147144","cluster2"
"9939","ENSG00000102100","cluster2"
"9940","ENSG00000068354","cluster2"
"9941","ENSG00000126768","cluster2"
"9942","ENSG00000101811","cluster2"
"9943","ENSG00000101945","cluster2"
"9944","ENSG00000267023","cluster2"
"9945","ENSG00000277476","cluster2"
"9946","ENSG00000276291","cluster2"
"9947","ENSG00000106133","cluster2"
"9948","ENSG00000078319","cluster2"
"9949","ENSG00000187953","cluster2"
"9950","ENSG00000126088","cluster2"
"9951","ENSG00000070785","cluster2"
"9952","ENSG00000141698","cluster2"
"9953","ENSG00000116353","cluster2"
"9954","ENSG00000100865","cluster2"
"9955","ENSG00000236144","cluster2"
"9956","ENSG00000188493","cluster2"
"9957","ENSG00000076650","cluster2"
"9958","ENSG00000239382","cluster2"
"9959","ENSG00000141582","cluster2"
"9960","ENSG00000080819","cluster2"
"9961","ENSG00000240682","cluster2"
"9962","ENSG00000196689","cluster2"
"9963","ENSG00000274180","cluster2"
"9964","ENSG00000160221","cluster2"
"9965","ENSG00000027847","cluster2"
"9966","ENSG00000120725","cluster2"
"9967","ENSG00000100417","cluster2"
"9968","ENSG00000075234","cluster2"
"9969","ENSG00000108561","cluster2"
"9970","ENSG00000141127","cluster2"
"9971","ENSG00000040531","cluster2"
"9972","ENSG00000170043","cluster2"
"9973","ENSG00000167695","cluster2"
"9974","ENSG00000177370","cluster2"
"9975","ENSG00000171953","cluster2"
"9976","ENSG00000141499","cluster2"
"9977","ENSG00000164976","cluster2"
"9978","ENSG00000119431","cluster2"
"9979","ENSG00000106367","cluster2"
"9980","ENSG00000110921","cluster2"
"9981","ENSG00000099800","cluster2"
"9982","ENSG00000090266","cluster2"
"9983","ENSG00000167797","cluster2"
"9984","ENSG00000130724","cluster2"
"9985","ENSG00000181924","cluster2"
"9986","ENSG00000158042","cluster2"
"9987","ENSG00000173113","cluster2"
"9988","ENSG00000141741","cluster2"
"9989","ENSG00000117691","cluster2"
"9990","ENSG00000159228","cluster2"
"9991","ENSG00000115129","cluster2"
"9992","ENSG00000151006","cluster2"
"9993","ENSG00000160051","cluster2"
"9994","ENSG00000225828","cluster2"
"9995","ENSG00000260853","cluster2"
"9996","ENSG00000149929","cluster2"
"9997","ENSG00000116863","cluster2"
"9998","ENSG00000148814","cluster2"
"9999","ENSG00000169740","cluster2"
"10000","ENSG00000107874","cluster2"
"10001","ENSG00000182796","cluster2"
"10002","ENSG00000137070","cluster2"
"10003","ENSG00000261067","cluster2"
"10004","ENSG00000033011","cluster2"
"10005","ENSG00000130731","cluster2"
"10006","ENSG00000103415","cluster2"
"10007","ENSG00000260276","cluster2"
"10008","ENSG00000075399","cluster2"
"10009","ENSG00000131398","cluster2"
"10010","ENSG00000181035","cluster2"
"10011","ENSG00000242071","cluster2"
"10012","ENSG00000236552","cluster2"
"10013","ENSG00000168255","cluster2"
"10014","ENSG00000165506","cluster2"
"10015","ENSG00000113119","cluster2"
"10016","ENSG00000170468","cluster2"
"10017","ENSG00000256053","cluster2"
"10018","ENSG00000174516","cluster2"
"10019","ENSG00000149016","cluster2"
"10020","ENSG00000143793","cluster2"
"10021","ENSG00000204366","cluster2"
"10022","ENSG00000164403","cluster2"
"10023","ENSG00000280071","cluster2"
"10024","ENSG00000141295","cluster2"
"10025","ENSG00000159214","cluster2"
"10026","ENSG00000144712","cluster2"
"10027","ENSG00000157778","cluster2"
"10028","ENSG00000280927","cluster2"
"10029","ENSG00000184343","cluster2"
"10030","ENSG00000273066","cluster2"
"10031","ENSG00000198435","cluster2"
"10032","ENSG00000173621","cluster2"
"10033","ENSG00000198720","cluster2"
"10034","ENSG00000139438","cluster2"
"10035","ENSG00000160200","cluster2"
"10036","ENSG00000129195","cluster2"
"10037","ENSG00000178999","cluster2"
"10038","ENSG00000162062","cluster2"
"10039","ENSG00000093009","cluster2"
"10040","ENSG00000100162","cluster2"
"10041","ENSG00000184270","cluster2"
"10042","ENSG00000140451","cluster2"
"10043","ENSG00000183598","cluster2"
"10044","ENSG00000134222","cluster2"
"10045","ENSG00000116151","cluster2"
"10046","ENSG00000167523","cluster2"
"10047","ENSG00000178184","cluster2"
"10048","ENSG00000287431","cluster2"
"10049","ENSG00000235217","cluster2"
"10050","ENSG00000100379","cluster2"
"10051","ENSG00000198142","cluster2"
"10052","ENSG00000285796","cluster2"
"10053","ENSG00000171703","cluster2"
"10054","ENSG00000129646","cluster2"
"10055","ENSG00000115318","cluster2"
"10056","ENSG00000259295","cluster2"
"10057","ENSG00000255769","cluster2"
"10058","ENSG00000204152","cluster2"
"10059","ENSG00000204149","cluster2"
"10060","ENSG00000188234","cluster2"
"10061","ENSG00000168237","cluster2"
"10062","ENSG00000258839","cluster2"
"10063","ENSG00000253200","cluster2"
"10064","ENSG00000104679","cluster2"
"10065","ENSG00000184441","cluster2"
"10066","ENSG00000188191","cluster2"
"10067","ENSG00000163462","cluster2"
"10068","ENSG00000157734","cluster2"
"10069","ENSG00000255036","cluster2"
"10070","ENSG00000142794","cluster2"
"10071","ENSG00000105767","cluster2"
"10072","ENSG00000226210","cluster2"
"10073","ENSG00000286112","cluster2"
"10074","ENSG00000232434","cluster2"
"10075","ENSG00000203896","cluster2"
"10076","ENSG00000280213","cluster2"
"10077","ENSG00000249471","cluster2"
"10078","ENSG00000279716","cluster2"
"10079","ENSG00000008382","cluster2"
"10080","ENSG00000077463","cluster2"
"10081","ENSG00000131116","cluster2"
"10082","ENSG00000218891","cluster2"
"10083","ENSG00000185453","cluster2"
"10084","ENSG00000090971","cluster2"
"10085","ENSG00000267100","cluster2"
"10086","ENSG00000127554","cluster2"
"10087","ENSG00000158792","cluster2"
"10088","ENSG00000182685","cluster2"
"10089","ENSG00000120327","cluster2"
"10090","ENSG00000187372","cluster2"
"10091","ENSG00000197479","cluster2"
"10092","ENSG00000253731","cluster2"
"10093","ENSG00000205593","cluster2"
"10094","ENSG00000185386","cluster2"
"10095","ENSG00000215458","cluster2"
"10096","ENSG00000103044","cluster2"
"10097","ENSG00000130222","cluster2"
"10098","ENSG00000187486","cluster2"
"10099","ENSG00000196169","cluster2"
"10100","ENSG00000126778","cluster2"
"10101","ENSG00000196092","cluster2"
"10102","ENSG00000138316","cluster2"
"10103","ENSG00000119042","cluster2"
"10104","ENSG00000112541","cluster2"
"10105","ENSG00000198807","cluster2"
"10106","ENSG00000206052","cluster2"
"10107","ENSG00000170579","cluster2"
"10108","ENSG00000111058","cluster2"
"10109","ENSG00000111052","cluster2"
"10110","ENSG00000170561","cluster2"
"10111","ENSG00000169436","cluster2"
"10112","ENSG00000282988","cluster2"
"10113","ENSG00000101746","cluster2"
"10114","ENSG00000100604","cluster2"
"10115","ENSG00000165973","cluster2"
"10116","ENSG00000019505","cluster2"
"10117","ENSG00000175426","cluster2"
"10118","ENSG00000021645","cluster2"
"10119","ENSG00000103723","cluster2"
"10120","ENSG00000182674","cluster2"
"10121","ENSG00000133958","cluster2"
"10122","ENSG00000063015","cluster2"
"10123","ENSG00000116675","cluster2"
"10124","ENSG00000132639","cluster2"
"10125","ENSG00000101638","cluster2"
"10126","ENSG00000260220","cluster2"
"10127","ENSG00000137571","cluster2"
"10128","ENSG00000168772","cluster2"
"10129","ENSG00000150471","cluster2"
"10130","ENSG00000204442","cluster2"
"10131","ENSG00000121904","cluster2"
"10132","ENSG00000136352","cluster2"
"10133","ENSG00000229415","cluster2"
"10134","ENSG00000125851","cluster2"
"10135","ENSG00000132872","cluster2"
"10136","ENSG00000091844","cluster2"
"10137","ENSG00000178538","cluster2"
"10138","ENSG00000104112","cluster2"
"10139","ENSG00000127325","cluster2"
"10140","ENSG00000107295","cluster2"
"10141","ENSG00000260903","cluster2"
"10142","ENSG00000159409","cluster2"
"10143","ENSG00000184611","cluster2"
"10144","ENSG00000152503","cluster2"
"10145","ENSG00000163873","cluster2"
"10146","ENSG00000132437","cluster2"
"10147","ENSG00000134443","cluster2"
"10148","ENSG00000090932","cluster2"
"10149","ENSG00000136267","cluster2"
"10150","ENSG00000231764","cluster2"
"10151","ENSG00000148798","cluster2"
"10152","ENSG00000163618","cluster2"
"10153","ENSG00000187957","cluster2"
"10154","ENSG00000105290","cluster2"
"10155","ENSG00000165548","cluster2"
"10156","ENSG00000058404","cluster2"
"10157","ENSG00000198910","cluster2"
"10158","ENSG00000067840","cluster2"
"10159","ENSG00000095777","cluster2"
"10160","ENSG00000132932","cluster2"
"10161","ENSG00000006071","cluster2"
"10162","ENSG00000155816","cluster2"
"10163","ENSG00000139970","cluster2"
"10164","ENSG00000250120","cluster2"
"10165","ENSG00000144057","cluster2"
"10166","ENSG00000157168","cluster2"
"10167","ENSG00000135298","cluster2"
"10168","ENSG00000183775","cluster2"
"10169","ENSG00000144893","cluster2"
"10170","ENSG00000105409","cluster2"
"10171","ENSG00000108309","cluster2"
"10172","ENSG00000059915","cluster2"
"10173","ENSG00000101489","cluster2"
"10174","ENSG00000270112","cluster2"
"10175","ENSG00000185697","cluster2"
"10176","ENSG00000180998","cluster2"
"10177","ENSG00000204624","cluster2"
"10178","ENSG00000100473","cluster2"
"10179","ENSG00000170629","cluster2"
"10180","ENSG00000078053","cluster2"
"10181","ENSG00000139910","cluster2"
"10182","ENSG00000150627","cluster2"
"10183","ENSG00000176049","cluster2"
"10184","ENSG00000177359","cluster2"
"10185","ENSG00000078295","cluster2"
"10186","ENSG00000198732","cluster2"
"10187","ENSG00000173826","cluster2"
"10188","ENSG00000197106","cluster2"
"10189","ENSG00000167619","cluster2"
"10190","ENSG00000100314","cluster2"
"10191","ENSG00000141433","cluster2"
"10192","ENSG00000101210","cluster2"
"10193","ENSG00000196361","cluster2"
